S0,K,T,r,sigma,iterations,standard_call,standard_put,antithetic_call,antithetic_put,bs_call,bs_put,standard_call_abs_error,standard_put_abs_error,antithetic_call_abs_error,antithetic_put_abs_error,standard_call_rel_error,standard_put_rel_error,antithetic_call_rel_error,antithetic_put_rel_error,standard_time,antithetic_time
100.0,100.0,1.0,0.05,0.2,1000,10.516569313860336,4.9902735098917335,10.106098648924156,5.556368795412276,10.450583572185565,5.573526022256971,0.06598574167477089,0.5832525123652372,0.3444849232614082,0.017157226844695117,0.006314072436145408,0.10464695240250303,0.03296322362114415,0.0030783433639998306,0.00018850015476346016,0.00013799965381622314
100.0,100.0,1.0,0.05,0.2,10000,10.630651677494798,5.737178899227491,10.37637581426274,5.648279802961519,10.450583572185565,5.573526022256971,0.18006810530923367,0.1636528769705201,0.07420775792282441,0.07475378070454841,0.017230435416878395,0.02936253931837744,0.007100824313804813,0.01341229598750079,0.0006548003293573856,0.00040190014988183975
100.0,100.0,1.0,0.05,0.2,100000,10.442551118556468,5.554149490890977,10.431900149933268,5.5785512924195455,10.450583572185565,5.573526022256971,0.008032453629096992,0.019376531365993266,0.018683422252296467,0.005025270162574813,0.0007686129270785917,0.0034765301693427527,0.0017877874592594776,0.0009016321342193816,0.006025400012731552,0.0040838997811079025
100.0,100.0,1.0,0.05,0.2,1000000,10.436131023325078,5.57672234193866,10.444056104749038,5.571894108317235,10.450583572185565,5.573526022256971,0.014452548860486303,0.003196319681689097,0.00652746743652699,0.0016319139397360516,0.0013829418003940036,0.0005734825080075187,0.0006246031517225482,0.0002927974020789117,0.07237870013341308,0.05411020014435053
