spot_horizon,put_price_horizon,value_unhedged,value_protected,loss_unhedged,loss_protected
774.2399002576509,9.741592852472445,77423.99002576509,78398.14931101233,-586.9905140463379,-207.65862590525649
774.3897302177865,9.699010302545242,77438.97302177864,78408.87405203316,-601.9735100598919,-218.383366926093
774.529271677117,9.659489303508641,77452.92716771169,78418.87609806255,-615.9276559929422,-228.38541295548202
774.6479827863135,9.625972573669065,77464.79827863135,78427.39553599826,-627.7987669126014,-236.90485089119466
774.7851543922769,9.587363915245568,77478.51543922769,78437.25183075224,-641.5159275089391,-246.76114564517047
774.9256200549486,9.547961997378183,77492.56200549485,78447.35820523267,-655.5624937761022,-256.86752012559737
775.0546370014338,9.511891250405066,77505.46370014337,78456.65282518388,-668.464188424623,-266.1621400768054
775.2195168592112,9.465961223581479,77521.95168592113,78468.54780827928,-684.952174202379,-278.0571231722133
775.3703968620764,9.424096094360394,77537.03968620764,78479.44929564369,-700.040174488895,-288.9586105366179
775.4868421278912,9.391893803731262,77548.68421278913,78487.87359316225,-711.6847010703787,-297.38290805518045
775.6058872730149,9.35907016320921,77560.5887273015,78496.49574362242,-723.589215582746,-306.00505851535127
775.7385834541436,9.32259922647483,77573.85834541437,78506.11826806185,-736.8588336956163,-315.62758295478125
775.8893558230673,9.281309749895952,77588.93558230673,78517.06655729632,-751.9360705879808,-326.5758721892489
776.0306039311089,9.242773326907795,77603.06039311089,78527.33772580167,-766.0608813921426,-336.84704069459985
776.1572135101937,9.208350093982334,77615.72135101937,78536.5563604176,-778.7218393006187,-346.0656753105286
776.2938361610693,9.171331407601716,77629.38361610693,78546.5167568671,-792.3841043881839,-356.0260717600322
776.4263720343882,9.135546312615578,77642.63720343882,78556.19183470038,-805.6376917200687,-365.70114959331113
776.5450749524567,9.10360197924191,77654.50749524568,78564.86769316987,-817.507983526928,-374.3770080628019
776.6775363075595,9.068073441280761,77667.75363075595,78574.56097488402,-830.7541190371994,-384.07028977695154
776.8150843701775,9.031313010892115,77681.50843701775,78584.63973810695,-844.5089252990001,-394.1490529998846
776.9448190580475,8.996764739348839,77694.48190580476,78594.15837973965,-857.4823940860078,-403.66769463257515
777.0661137750067,8.964573182543926,77706.61137750067,78603.06869575506,-869.611865781917,-412.57801064799423
777.1936204734066,8.930846977783444,77719.36204734066,78612.44674511901,-882.3625356219127,-421.9560600119439
777.3273803909829,8.895592668584017,77732.73803909829,78622.29730595669,-895.7385273795371,-431.8066208496166
777.460406576639,8.860659932951267,77746.0406576639,78632.10665095903,-909.041145945157,-441.61596585196094
777.5995591580348,8.824255565715022,77759.95591580348,78642.38147237498,-922.9564040847326,-451.89078726791195
777.7459170476756,8.786117924797226,77774.59170476756,78653.20349724729,-937.5921930488112,-462.7128121402202
777.8903424362206,8.748636777324178,77789.03424362207,78663.89792135448,-952.0347319033172,-473.40723624741076
778.0187687647852,8.715433599123884,77801.87687647852,78673.42023639091,-964.87736475977,-482.92955128384347
778.130353006995,8.686661214844806,77813.0353006995,78681.70142218398,-976.0357889807492,-491.2107370769081
778.2589933251584,8.653571804418794,77825.89933251584,78691.25651295771,-988.8998207970872,-500.7658278506424
778.4040205632036,8.616371430955144,77840.40205632037,78702.03919941589,-1003.4025446016167,-511.54851430881536
778.5144959900142,8.588108016517037,77851.44959900143,78710.26040065313,-1014.4500872826757,-519.7697155460628
778.647991651938,8.554041018304181,77864.7991651938,78720.20326702422,-1027.7996534750564,-529.7125819171488
778.8128441701181,8.512101806789445,77881.2844170118,78732.49459769075,-1044.2849052930542,-542.0039125836774
778.9467887197577,8.478131560282458,77894.67887197578,78742.49202800402,-1057.679360257025,-552.0013428969542
779.0923042356512,8.441334522892172,77909.23042356512,78753.36387585434,-1072.2309118463745,-562.8731907472684
779.233695387593,8.405688151010843,77923.3695387593,78763.93835386039,-1086.3700270405534,-573.447668753317
779.3715156537786,8.37104443374628,77937.15156537786,78774.25600875249,-1100.1520536591124,-583.7653236454207
779.5191175001933,8.334054258233259,77951.91175001932,78785.31717584265,-1114.9122383005742,-594.826490735577
779.6454959286915,8.302475336690328,77964.54959286915,78794.79712653818,-1127.5500811504025,-604.3064414311084
779.7922681750013,8.265907806295047,77979.22681750012,78805.81759812962,-1142.2273057813727,-615.3269130225526
779.9292691538863,8.231879002692175,77992.92691538863,78816.11481565784,-1155.927403669877,-625.624130550772
780.0543834420115,8.200890781421396,78005.43834420115,78825.52742234328,-1168.4388324823958,-635.0367372362089
780.2019146237824,8.164458653821036,78020.19146237824,78836.63732776034,-1183.1919506594859,-646.1466426532716
780.3522007043741,8.12746695795918,78035.22007043741,78847.96676623332,-1198.2205587186618,-657.4760811262531
780.46839487619,8.09895039872831,78046.839487619,78856.73452749183,-1209.8399759002496,-666.2438423847634
780.6003416032015,8.066656483371426,78060.03416032015,78866.6998086573,-1223.0346486014023,-676.2091235502303
780.7415722073295,8.032195006601695,78074.15722073294,78877.37672139311,-1237.1577090141946,-686.8860362860432
780.9044809045131,7.992578575786724,78090.4480904513,78889.70594802998,-1253.4485787325539,-699.2152629229095
781.0514288662683,7.956967539482018,78105.14288662684,78900.83964057504,-1268.1433749080898,-710.3489554679691
781.2301005602003,7.913827488157997,78123.01005602002,78914.39280483582,-1286.0105443012726,-723.9021197287511
781.3662147824682,7.8810801158248465,78136.62147824682,78924.7294898293,-1299.621966528066,-734.2388047222339
781.5144048334597,7.8455429709729705,78151.44048334597,78935.99478044327,-1314.4409716272203,-745.504095336204
781.6583526209828,7.811138687114613,78165.83526209828,78946.94913080973,-1328.8357503795269,-756.4584457026649
781.794563866093,7.77868852516738,78179.4563866093,78957.32523912603,-1342.456874890544,-766.8345540189621
781.9274915111139,7.747119298002899,78192.74915111139,78967.46108091169,-1355.7496393926413,-776.9703958046157
782.0813061128653,7.710711466347547,78208.13061128653,78979.20175792128,-1371.1310995677777,-788.7110728142143
782.2363404010326,7.674147516809252,78223.63404010326,78991.0487917842,-1386.6345283845149,-800.5581066771265
782.3747988008845,7.6416056441621,78237.47988008845,79001.64044450465,-1400.4803683696955,-811.14975939758
782.5184353795054,7.607959391100133,78251.84353795054,79012.63947706055,-1414.844026231789,-822.1487919534848
782.6600268122652,7.574904697118572,78266.00268122651,79023.49315093838,-1429.0031695077632,-833.002465831305
782.8430000021223,7.532355150574142,78284.30000021223,79037.53551526964,-1447.300488493478,-847.0448301625729
782.986297007261,7.499162894913616,78298.6297007261,79048.54599021746,-1461.6301890073519,-858.0553051103925
783.1284480885515,7.466349817161949,78312.84480885515,79059.47979057135,-1475.8452971364022,-868.9891054642794
783.2723655124238,7.433244642009423,78327.23655124239,79070.56101544332,-1490.2370395236358,-880.0703303362534
783.4352843434217,7.395909278121945,78343.52843434217,79083.11936215436,-1506.5289226234163,-892.6286770472943
783.5858792412683,7.3615312798036845,78358.58792412684,79094.74105210722,-1521.5884124080912,-904.2503670001461
783.7260483355166,7.3296484667887105,78372.60483355165,79105.56968023052,-1535.6053218329034,-915.0789951234474
783.873034166291,7.296334626090514,78387.30341662909,79116.93687923814,-1550.303904910339,-926.4461941310728
784.0385704410144,7.2589631625250375,78403.85704410143,79129.75336035393,-1566.8575323826808,-939.2626752468641
784.1931680796647,7.224201909577542,78419.31680796648,79141.73699892423,-1582.3172962477256,-951.2463138171588
784.332113223831,7.193076308749803,78433.2113223831,79152.51895325807,-1596.2118106643466,-962.0282681509998
784.4971558291287,7.156247738766428,78449.71558291288,79165.34035678951,-1612.716071194125,-974.8496716824448
784.629141622301,7.126907784333594,78462.9141622301,79175.60494066346,-1625.9146505113458,-985.1142555563856
784.7807211901296,7.093335384314046,78478.07211901296,79187.40565744435,-1641.0726072942052,-996.914972337283
784.9872192125392,7.04781180207444,78498.72192125392,79203.50310146136,-1661.7224095351703,-1013.0124163542932
785.1274916698994,7.017028001330843,78512.74916698995,79214.45196712304,-1675.7496552711964,-1023.9612820159673
785.2463674909127,6.991028696689187,78524.63674909127,79223.73961876018,-1687.6372373725171,-1033.2489336531144
785.4076063933879,6.955894675213946,78540.7606393388,79236.35010686019,-1703.7611276200478,-1045.8594217531208
785.5379772496808,6.927596860271484,78553.79772496808,79246.55741099523,-1716.7982132493344,-1056.0667258881585
785.7145843700114,6.889420425773981,78571.45843700114,79260.40047957854,-1734.4589252823935,-1069.909794471474
785.8792303783905,6.853992881547603,78587.92303783905,79273.32232599381,-1750.9235261202994,-1082.8316408867395
